sofifa_id,nationality_name,international_reputation,nation_jersey_number
238363,Philippines,1,
238458,Finland,1,
238587,Turkey,1,
238598,Poland,1,
238629,Ghana,1,
238636,Germany,1,
238642,Germany,1,
238649,Germany,1,
238686,Germany,1,
238802,Germany,1,
238902,Saudi Arabia,1,
238936,Germany,1,
238961,Germany,1,
238970,Germany,1,
238990,Northern Ireland,1,
239003,France,1,
239410,Austria,1,
239545,Mexico,1,
239634,Germany,1,
239657,Portugal,1,
239902,Portugal,1,
239957,Germany,1,
239977,Germany,1,
239989,Guyana,1,
239997,Spain,1,
240008,Germany,1,
240123,Germany,1,
240156,Germany,1,
240195,Spain,1,
240227,Comoros,1,
240317,Slovenia,1,
240334,England,1,
240335,Denmark,1,
240513,Scotland,1,
240530,France,1,
240611,England,1,
240633,New Zealand,1,
240664,Croatia,1,
240669,Germany,1,
240673,England,1,
240729,France,1,
240776,France,1,
240777,Italy,1,
240812,Romania,1,
240865,Republic of Ireland,1,
240906,Netherlands,1,
240921,Venezuela,1,
240978,Republic of Ireland,1,
240987,England,1,
241102,Austria,1,
241120,Argentina,1,
241133,Venezuela,1,
241157,France,1,
241213,Japan,1,
241240,Japan,1,
241379,England,1,
241404,Bolivia,1,
241415,Sweden,1,
241435,South Africa,1,
241462,Uruguay,1,
241646,England,1,
241648,Serbia,1,
241695,United States,1,
241710,England,1,
241793,Iran,1,
241828,England,1,
241829,Brazil,1,
241848,Argentina,1,
241894,Wales,1,
241935,Serbia,1,
241943,Haiti,1,
241982,Scotland,1,
242012,Japan,1,
242155,Colombia,1,
242156,Saudi Arabia,1,
242196,United States,1,
242212,England,1,
242223,Saudi Arabia,1,
242240,Australia,1,
242260,Bosnia and Herzegovina,1,
242283,Belgium,1,
242325,Morocco,1,
242365,England,1,
242390,Portugal,1,
242402,Sudan,1,
242405,Burkina Faso,1,
242423,England,1,
242424,Chile,1,
242531,Norway,1,
242560,Japan,1,
242562,Switzerland,1,
242618,Japan,1,
242635,Nigeria,1,
242690,Denmark,1,
242720,United States,1,
242755,Germany,1,
242965,Scotland,1,
243246,Norway,1,
243286,Serbia,1,
243355,France,1,
243357,Cameroon,1,
243360,Sweden,1,
243412,France,1,
243430,Spain,1,
243445,Germany,1,
243476,Argentina,1,
243532,Germany,1,
243585,Republic of Ireland,1,
243587,Spain,1,
243620,Sweden,1,
243640,Northern Ireland,1,
243666,New Zealand,1,12.0
243669,England,1,
243680,Afghanistan,1,
243739,Germany,1,
243842,Scotland,1,
243876,Denmark,1,
243951,France,1,
244026,Germany,1,
244041,Turkey,1,
244054,England,1,
244089,Japan,1,
244120,France,1,
244142,Romania,1,
244181,Russia,1,
244250,Germany,1,
244262,Croatia,1,
244403,France,1,
244415,Austria,1,
244488,France,1,
244513,Ghana,1,
244589,Georgia,1,
244634,Switzerland,1,
244684,Moldova,1,
244688,France,1,
244717,Italy,1,
244762,France,1,
244795,Austria,1,
244807,Vietnam,1,
244859,Germany,1,
244867,Iceland,1,
244871,England,1,
244995,Argentina,1,
245100,Germany,1,
245129,Poland,1,
245263,Panama,1,
245264,Denmark,1,
245268,Saudi Arabia,1,
245274,Iceland,1,
245290,Spain,1,
245338,Netherlands,1,
245360,Japan,1,
245390,France,1,
245393,Greece,1,
245402,Peru,1,
245431,Turkey,1,
245539,New Zealand,1,
245613,Japan,1,
245625,Japan,1,
245639,Italy,1,
245692,Japan,1,
245750,Germany,1,
245751,Saudi Arabia,1,
245756,Chile,1,
245809,France,1,
245856,Turkey,1,
245870,France,1,
245902,Republic of Ireland,1,
246061,Colombia,1,
246099,Netherlands,1,
246143,Austria,1,
246229,France,1,
246295,Mexico,1,
246297,France,1,
246329,France,1,
246382,Ghana,1,
246393,Norway,1,
246402,Denmark,1,
246427,Netherlands,1,
246451,Cameroon,1,
246546,Argentina,1,
246560,Romania,1,
246564,Romania,1,
246595,Japan,1,
246656,Sweden,1,
246685,England,1,
246740,France,1,
246745,Mexico,1,
246802,Brazil,1,
246804,Germany,1,
246816,France,1,
246847,Northern Ireland,1,
246852,Japan,1,
246957,Netherlands,1,
246958,Slovenia,1,
247021,Argentina,1,
247062,United Arab Emirates,1,
247068,United Arab Emirates,1,
247081,Argentina,1,
247136,Japan,1,
247140,England,1,
247143,Slovenia,1,
247195,China PR,1,
247325,United States,1,
247336,Northern Ireland,1,
247354,United States,1,
247356,United States,1,
247420,Japan,1,
247459,United States,1,
247463,England,1,
247479,Germany,1,
247496,Spain,1,
247506,United States,1,
247580,Costa Rica,1,
247658,Sweden,1,
247730,Japan,1,
247736,Venezuela,1,
247754,New Zealand,1,
247876,Belgium,1,
247938,Romania,1,
247944,Romania,1,
248010,Albania,1,
248011,Romania,1,
248052,Bolivia,1,
248147,Poland,1,
248171,Italy,1,
248311,Spain,1,
248405,Republic of Ireland,1,
248465,Netherlands,1,
248574,France,1,
248702,Mexico,1,
248762,France,1,
248821,France,1,
248824,Denmark,1,
250765,Bolivia,1,
250790,France,1,
250822,France,1,
250825,England,1,
250850,Denmark,1,
250854,Denmark,1,
250916,Netherlands,1,
250932,Poland,1,
250955,Croatia,1,
251022,Romania,1,
251044,Romania,1,
251045,Moldova,1,
251071,Romania,1,
251072,Romania,1,
251079,Poland,1,
251258,Nigeria,1,
251313,Belgium,1,
251355,United Arab Emirates,1,
251376,Germany,1,
251400,Germany,1,
251420,England,1,
251435,Luxembourg,1,
251443,Germany,1,
251449,Portugal,1,
251451,Germany,1,
251501,Germany,1,
251534,Brazil,1,
251549,Morocco,1,
251581,Sweden,1,
251630,Venezuela,1,
251634,Romania,1,
251684,England,1,
251690,England,1,
251752,France,1,
251757,Spain,1,
251764,Poland,1,
251769,Italy,1,
251842,Romania,1,
251845,Ghana,1,
251912,France,1,
252045,Mali,1,
252052,Mexico,1,
252169,Belgium,1,
252188,Argentina,1,
252247,South Africa,1,
252254,Austria,1,
252261,Nigeria,1,
252310,Portugal,1,
252313,Romania,1,15.0
252316,Sweden,1,
252382,Netherlands,1,
252442,Italy,1,
252456,Germany,1,
252555,England,1,
252578,Bosnia and Herzegovina,1,
252593,Netherlands,1,
252675,Cameroon,1,
252773,England,1,
252775,Japan,1,
252778,Scotland,1,
252789,Ukraine,1,
252801,Mexico,1,
252925,Portugal,1,
252936,France,1,
252994,Russia,1,
253039,Guinea,1,
253145,Austria,1,
253147,Croatia,1,
253223,Ecuador,1,
253244,Argentina,1,
253288,Uruguay,1,
253303,Uruguay,1,
253313,Uruguay,1,
253433,England,1,
253462,Austria,1,
253465,England,1,
253528,Bolivia,1,
253549,Peru,1,
253573,Bolivia,1,
253583,Bolivia,1,
253600,Bolivia,1,
253611,Ecuador,1,
253625,Bolivia,1,
253694,Germany,1,
253734,Argentina,1,
253817,Venezuela,1,
253841,Venezuela,1,
253904,Venezuela,1,
253923,Venezuela,1,
254065,Bolivia,1,
254117,Germany,1,
254123,Spain,1,
254136,New Zealand,1,22.0
254143,New Zealand,1,4.0
254179,Bolivia,1,
254181,Uruguay,1,
254203,Peru,1,
254228,Argentina,1,
254273,France,1,
254289,Romania,1,
254357,Bolivia,1,
254418,Peru,1,
254447,Bolivia,1,
254464,Cuba,1,
254556,France,1,
254594,Mexico,1,
254637,Sweden,1,
254691,Sweden,1,
254723,Paraguay,1,
254739,Paraguay,1,
254770,Paraguay,1,
254787,Spain,1,
254788,Spain,1,
254803,Belgium,1,
254898,Japan,1,
254903,Japan,1,
254904,Japan,1,
254932,Ecuador,1,
255028,Argentina,1,
255123,Venezuela,1,
255217,Argentina,1,
255232,Japan,1,
255254,Kenya,1,
255258,Spain,1,
255274,Uzbekistan,1,
255308,Uruguay,1,
255314,Congo DR,1,
255333,Argentina,1,
255445,Norway,1,
255462,Argentina,1,
255469,Sweden,1,
255516,Congo,1,
255557,Latvia,1,
255585,Japan,1,
255662,Paraguay,1,
255716,Brazil,1,
255718,Paraguay,1,
255825,Japan,1,
255855,Japan,1,
255906,Romania,1,
255907,Croatia,1,
255928,Côte d'Ivoire,1,
255944,Chile,1,
255977,Spain,1,
255995,Peru,1,
256059,Spain,1,
256065,France,1,
256079,Ecuador,1,
256082,Belgium,1,
256115,Germany,1,
256275,Germany,1,
256276,Germany,1,
256404,Portugal,1,
256503,Argentina,1,
256518,Burkina Faso,1,
256544,Netherlands,1,
256666,Colombia,1,
256697,Switzerland,1,
256830,Ecuador,1,
256862,Austria,1,
256882,Spain,1,
256893,Brazil,1,
256918,Portugal,1,
256941,France,1,
256949,Denmark,1,
256967,Austria,1,
257020,France,1,
257021,Senegal,1,
257075,Germany,1,
257091,Belgium,1,
257110,Spain,1,
257151,Argentina,1,
257159,Portugal,1,
257218,Mexico,1,
257283,Germany,1,
257341,Germany,1,
257349,Italy,1,
257368,Italy,1,
257380,Argentina,1,
257396,France,1,
257399,Denmark,1,
257412,France,1,
257534,England,1,
257549,Argentina,1,
257622,Greece,1,
257640,Poland,1,
257646,Poland,1,
257669,Poland,1,
257723,Romania,1,
257759,Romania,1,
257794,Romania,1,16.0
257839,England,1,
257866,Argentina,1,
257872,England,1,
257919,Germany,1,
257966,Mexico,1,
258014,Brazil,1,
258025,Croatia,1,
258034,Spain,1,
258037,Spain,1,
258039,Montenegro,1,
258081,Mexico,1,
258100,Austria,1,
258124,Argentina,1,
258280,Spain,1,
258316,Germany,1,
258420,Romania,1,
258426,Brazil,1,
258557,Spain,1,
258565,Brazil,1,
258570,France,1,
258619,France,1,
258625,France,1,
258652,Spain,1,
258708,Hungary,1,
258710,Norway,1,
258866,Greece,1,
258902,Poland,1,
258937,Spain,1,
258953,Finland,1,
258966,Italy,1,
259022,Germany,1,
259031,England,1,
259068,Mali,1,
259070,Spain,1,
259105,Spain,1,
259183,Bosnia and Herzegovina,1,
259190,Senegal,1,
259205,France,1,
259206,Greece,1,
259214,South Africa,1,
259273,Argentina,1,
259306,Switzerland,1,
259352,France,1,
259361,Paraguay,1,
259453,Germany,1,
259486,Argentina,1,
259582,Spain,1,
259583,Italy,1,
259633,Greece,1,
259679,Netherlands,1,
259682,Uruguay,1,
259696,Paraguay,1,
259787,Argentina,1,
259795,Bolivia,1,
259820,Ecuador,1,
259823,Ecuador,1,
259855,Germany,1,
259856,Venezuela,1,
259859,Venezuela,1,
259901,Ecuador,1,
259904,Ecuador,1,
259964,Uruguay,1,
260019,Mexico,1,
260025,Paraguay,1,
260045,Venezuela,1,
260183,Brazil,1,
260199,Japan,1,
260202,Peru,1,
260204,Peru,1,
260208,Uruguay,1,
260215,Japan,1,
260227,Japan,1,
260233,Argentina,1,
260237,Mali,1,
260253,Venezuela,1,
260256,Venezuela,1,
260286,Japan,1,
260302,Poland,1,
260329,Venezuela,1,
260364,Japan,1,
260365,Japan,1,
260415,Italy,1,
260464,Japan,1,
260542,Argentina,1,
260582,Brazil,1,
260601,Argentina,1,
260704,Argentina,1,
260744,Portugal,1,
260865,Bosnia and Herzegovina,1,
260937,Bolivia,1,
261000,Argentina,1,
261019,Argentina,1,
261033,Paraguay,1,
261037,Spain,1,
261047,Germany,1,
261066,Argentina,1,
261147,Paraguay,1,
261195,Albania,1,
261222,Ecuador,1,
261264,Austria,1,
261273,Argentina,1,
261327,Peru,1,
261350,Argentina,1,
261388,Norway,1,
261413,Slovakia,1,
261531,Portugal,1,
261566,Brazil,1,
261659,Belgium,1,
261663,France,1,
261680,Spain,1,
261696,Uruguay,1,
262137,Mali,1,
262256,Netherlands,1,
262293,Slovakia,1,
262344,France,1,
262355,France,1,
262360,England,1,
262389,Greece,1,
262403,Belgium,1,
262418,Spain,1,
262421,Spain,1,
262431,Côte d'Ivoire,1,
262437,Brazil,1,
262449,Belgium,1,
262495,Spain,1,
262501,Spain,1,
262503,Spain,1,
262565,Cyprus,1,
262617,Turkey,1,
262624,Cyprus,1,
262642,Switzerland,1,
262652,France,1,
262691,Poland,1,
262724,Lithuania,1,
262740,Croatia,1,
262803,Ukraine,1,
262822,Greece,1,
262839,Germany,1,
262842,Croatia,1,
262880,Nigeria,1,
262927,Switzerland,1,
262929,Brazil,1,
262938,Cyprus,1,
262955,Austria,1,
263041,Austria,1,
263131,Luxembourg,1,
263144,Guinea Bissau,1,
263164,United Arab Emirates,1,
263169,Serbia,1,
263233,Hungary,1,
263259,Netherlands,1,
263365,Argentina,1,
263390,England,1,
263477,Kosovo,1,
263553,Serbia,1,
263607,Mexico,1,
263637,Netherlands,1,
263670,Portugal,1,
263725,Spain,1,
263823,Norway,1,
263897,Portugal,1,
263943,Spain,1,
263944,Japan,1,
263945,Spain,1,
264008,Tunisia,1,
264044,Italy,1,
264105,Spain,1,
264158,Spain,1,
264195,Spain,1,
264210,Turkey,1,
264230,Spain,1,
264266,Netherlands,1,
264267,Spain,1,
264308,Portugal,1,
264322,France,1,
264323,Argentina,1,
264387,Spain,1,
264406,Argentina,1,
264414,Albania,1,
264430,Spain,1,
11381,Scotland,1,
29552,Japan,3,
111503,Tunisia,1,
111590,England,1,
155533,England,1,
156478,Japan,1,
160204,Uruguay,1,
162512,Scotland,1,
163254,England,1,
165321,Republic of Ireland,1,
171923,Republic of Ireland,1,
172928,England,1,
173734,Wales,1,
173836,England,1,
173895,England,1,
180352,Republic of Ireland,1,
180902,Senegal,1,
181010,Australia,1,
182156,Republic of Ireland,1,
182422,China PR,1,
182451,China PR,1,
182489,England,1,
182761,England,1,
182867,Ecuador,1,
182883,England,1,
183122,Iceland,1,2.0
183829,Comoros,1,
183885,Sweden,1,
184148,Belgium,1,
185226,Scotland,1,
186112,England,1,
186117,England,1,
186126,Scotland,1,
186352,New Zealand,1,20.0
186488,China PR,1,
186536,United States,1,
186884,Australia,1,
187154,Republic of Ireland,1,
187837,Bosnia and Herzegovina,1,
187857,Poland,1,
188001,Brazil,1,
188970,Sweden,1,
189208,Republic of Ireland,1,
189217,Scotland,1,
189325,Sweden,1,
189695,Republic of Ireland,1,
189924,Poland,1,
190239,England,1,
190492,England,1,
190625,England,1,
190637,Moldova,1,
190822,Norway,1,
190826,Germany,1,
191669,Korea Republic,1,
191827,Korea Republic,1,
191848,Saudi Arabia,1,
191871,Korea Republic,2,
191909,Korea Republic,1,
192481,England,1,
192496,England,1,
192611,Mali,1,
192761,Norway,1,
192765,Venezuela,1,
192923,France,1,
192989,Kosovo,1,
193073,England,1,
193087,Poland,1,
193608,England,1,
193913,India,1,
193957,Colombia,1,
194937,England,1,
195124,England,1,
195262,Germany,1,
196883,Venezuela,1,
196972,Norway,1,
197148,Poland,1,
197226,Germany,1,
198073,England,1,
198252,England,1,
198604,Norway,1,
198841,Spain,1,
199010,Republic of Ireland,1,
199121,Serbia,1,
199294,Paraguay,1,
199475,Germany,1,
199479,Germany,1,
199498,England,1,
199730,Romania,1,
200086,Poland,1,
200197,Argentina,1,
200294,Spain,1,
200718,Sweden,1,
200731,England,1,
200744,England,1,
200812,Germany,1,
200898,Scotland,1,
200953,Germany,1,
200980,Scotland,1,
201026,China PR,1,
201212,Northern Ireland,1,
201364,Spain,1,
202033,Republic of Ireland,1,
202117,Norway,1,
202341,Mexico,1,
202465,Republic of Ireland,1,
202482,England,1,
202492,Sweden,1,
202498,Belgium,1,
202526,Scotland,1,
202533,Republic of Ireland,1,
202551,Norway,1,
202949,Korea Republic,1,
203034,England,1,
203092,Australia,1,
203338,Canada,1,
203500,England,1,
203575,Poland,1,
204007,England,1,
204098,Netherlands,1,
204175,Germany,1,
204222,England,1,
204725,Korea Republic,1,
205019,England,1,
205393,England,1,
205441,France,1,
205582,Republic of Ireland,1,
205586,England,1,
205712,Portugal,1,
205893,Spain,1,
205903,Poland,1,
205956,Republic of Ireland,1,
205972,Uruguay,1,
206004,Finland,1,
206081,England,1,
206520,Korea Republic,1,
206558,England,1,
206598,Norway,1,
207460,Norway,1,
207499,Netherlands,1,
207558,Sweden,1,
207646,Republic of Ireland,1,
207809,Korea Republic,1,
207902,Poland,1,
207918,Nigeria,1,
208229,Saudi Arabia,1,
208304,Korea Republic,1,
208316,Sweden,1,
208474,Romania,1,
208812,England,1,
208852,England,1,
209002,Côte d'Ivoire,1,
209075,Venezuela,1,
209368,England,1,
209413,Poland,1,
209493,Montserrat,1,
209526,Republic of Ireland,1,
209565,Saudi Arabia,1,
209975,Brazil,1,
210113,Mexico,1,
210249,Iraq,1,
210352,Scotland,1,
210392,Northern Ireland,1,
210509,Switzerland,1,
210762,Mexico,1,
210773,Norway,1,
210924,Saudi Arabia,1,
211019,Netherlands,1,
211074,Mexico,1,
211105,Denmark,1,
211227,Poland,1,
211395,Saudi Arabia,1,
211434,Japan,1,
211607,Kosovo,1,
211618,Austria,1,
211622,Poland,1,
211900,Germany,1,
212146,Scotland,1,
212167,England,1,
212175,England,1,
212450,Korea Republic,1,
212511,Australia,1,
212535,Australia,1,
212560,England,1,
212682,England,1,
212782,England,1,
212792,Korea Republic,1,
212805,Saudi Arabia,1,
213009,Saudi Arabia,1,
213093,Australia,1,
213151,England,1,
213283,Korea Republic,1,
213305,Sweden,1,
213434,Jamaica,1,
213483,Bosnia and Herzegovina,1,
213571,England,1,
213663,Sierra Leone,1,
213686,Scotland,1,
213687,England,1,
213835,Denmark,1,
213855,Poland,1,
213869,France,1,
214287,Chile,1,
214634,England,1,
214755,Chile,1,
215130,Argentina,1,
215494,Republic of Ireland,1,
215562,England,1,
215584,Poland,1,
215601,Romania,1,
215657,Denmark,1,
215756,England,1,
216264,England,1,
216299,England,1,
216322,England,1,
216444,Tunisia,1,
216478,England,1,
216501,United States,1,
216620,Japan,1,
216699,United States,1,
216795,England,1,
216981,Curacao,1,
217191,England,1,
217199,Argentina,1,
218212,Netherlands,1,
218576,England,1,
218591,Republic of Ireland,1,
218731,Colombia,1,
218737,Brazil,1,
218867,Uruguay,1,
219133,Peru,1,
219453,Poland,1,
219486,England,1,
219492,Argentina,1,
219518,Argentina,1,
219550,England,1,
219643,Austria,1,
219705,Poland,1,
219774,Spain,1,
220074,Norway,1,
220306,Gambia,1,
220531,Poland,1,
220833,France,1,
221106,England,1,
221369,Saudi Arabia,1,
221373,Saudi Arabia,1,
221421,Croatia,1,
221443,Ghana,1,
221475,Korea Republic,1,
221499,England,1,
221534,Republic of Ireland,1,
221648,Saudi Arabia,1,
221766,Congo,1,
221801,China PR,1,
221831,Korea Republic,1,
221836,Korea Republic,1,
221845,China PR,1,
221938,Norway,1,
222183,China PR,1,
222209,France,1,
222582,Korea Republic,1,
222583,Wales,1,
222600,Korea Republic,1,
222654,England,1,
222947,England,1,
223041,Turkey,1,
223180,England,1,
223253,Norway,1,
223305,Poland,1,
223650,Germany,1,
223663,Scotland,1,
223744,Northern Ireland,1,
223760,India,1,
223851,Uruguay,1,
223902,England,1,
224055,China PR,1,
224068,Côte d'Ivoire,1,
224188,Poland,1,
224311,Denmark,1,
224324,Poland,1,
224421,Italy,1,
224426,Switzerland,1,
224433,Germany,1,
224525,England,1,
224597,Germany,1,
224616,China PR,1,
224761,Poland,1,
225053,Australia,1,
225075,Germany,1,
225280,Bulgaria,1,
225336,Albania,1,
225383,Republic of Ireland,1,
225387,England,1,
225498,England,1,
225542,England,1,
225557,Wales,1,
225600,Saudi Arabia,1,
225781,Austria,1,
225999,Slovakia,1,
226259,Italy,1,
226288,Spain,1,
226424,Argentina,1,
226514,Scotland,1,
226728,Republic of Ireland,1,
226759,Côte d'Ivoire,1,
226950,England,1,
227579,Turkey,1,
227599,France,1,
227603,Ghana,1,
227612,Korea Republic,1,
227629,England,1,
227682,England,1,
227751,Korea Republic,1,
227817,Mexico,1,
227881,England,1,
227913,Spain,1,
227948,Republic of Ireland,1,
228044,Norway,1,
228106,Republic of Ireland,1,
228152,England,1,
228188,India,1,
228216,Jamaica,1,
228238,Norway,1,
228299,Netherlands,1,
228327,Norway,1,
228368,England,1,
228454,Norway,1,
228562,Austria,1,
228584,England,1,
228607,Germany,1,
228783,Saudi Arabia,1,
228889,Australia,1,
229072,Poland,1,
229087,England,1,
229169,France,1,
229194,France,1,
229269,England,1,
229327,Cape Verde Islands,1,
229382,Colombia,1,
229641,Côte d'Ivoire,1,
229800,Saudi Arabia,1,
229816,Austria,1,
230000,Finland,1,
230121,France,1,
230171,Brazil,1,
230505,Brazil,1,
230532,Saudi Arabia,1,
230677,England,1,
230694,Turkey,1,
230834,Mexico,1,
230864,England,1,
230897,England,1,
230919,Scotland,1,
230971,New Zealand,1,
230982,Romania,1,
231016,Spain,1,
231101,Burundi,1,
231103,France,1,
231197,Germany,1,
231233,Denmark,1,
231267,Congo DR,1,
231411,England,1,
231498,Sweden,1,
231582,Australia,1,
231912,Korea Republic,1,
231914,Australia,1,
231916,Croatia,1,
231954,China PR,1,4.0
231956,China PR,1,
231987,United States,1,
231993,China PR,1,
232082,United States,1,
232102,Republic of Ireland,1,
232161,Sweden,1,
232338,Korea Republic,1,
232357,Australia,1,
232365,Japan,1,
232375,Japan,1,
232446,Finland,1,21.0
232447,Japan,1,
232505,Japan,1,
232538,Japan,1,
232567,Japan,1,
232648,England,1,
232671,Germany,1,
232686,Japan,1,
232822,Japan,1,
232850,Japan,1,
232885,Japan,1,
232909,Japan,1,
232918,Japan,1,
232939,Japan,1,
233046,England,1,
233048,Nigeria,1,
233114,England,1,
233175,Japan,1,
233196,China PR,1,
233280,Korea Republic,1,
233375,Republic of Ireland,1,
233410,Korea Republic,1,
233508,Bolivia,1,
233570,Bolivia,1,
233575,Finland,1,
233719,China PR,1,
233876,Brazil,1,
233920,Argentina,1,
233931,Australia,1,
233938,Nigeria,1,
234050,Senegal,1,
234063,Venezuela,1,
234173,France,1,
234228,Scotland,1,
234421,Brazil,1,
234586,Saudi Arabia,1,
234614,England,1,
234645,England,1,
234743,Zimbabwe,1,
234785,Belgium,1,
234982,Denmark,1,
235037,Ghana,1,
235051,England,1,
235056,Germany,1,
235064,Scotland,1,
235071,Spain,1,
235380,Romania,1,
235421,Austria,1,
235439,South Africa,1,
235500,Saudi Arabia,1,
235545,Saudi Arabia,1,
235600,Saudi Arabia,1,
235607,Belize,1,
235618,England,1,
235643,Cape Verde Islands,1,
235665,Colombia,1,
235703,England,1,
235728,Republic of Ireland,1,
235744,England,1,
235780,Argentina,1,
235800,Croatia,1,
235913,England,1,
236025,England,1,
236143,Brazil,1,
236193,Brazil,1,
236222,England,1,
236310,England,1,
236381,Mali,1,
236388,Jamaica,1,
236553,Germany,1,
236579,Bulgaria,1,
236591,Kosovo,1,
236633,Argentina,1,
236663,England,1,
236675,Germany,1,
236780,Turkey,1,
236782,Brazil,1,
236787,Germany,1,
236867,France,1,
237026,Germany,1,
237139,England,1,
237188,England,1,
237253,Ghana,1,
237355,Congo DR,1,
237414,Japan,1,
237428,Japan,1,
237475,Turkey,1,
237503,Kenya,1,
237601,Germany,1,
237713,Uruguay,1,
237776,Japan,1,
237871,Scotland,1,
237875,Argentina,1,
237978,Mexico,1,
237983,Colombia,1,
237993,Argentina,1,
