sofifa_id,work_rate,overall,potential,pace,shooting,passing,dribbling,defending,physic,defending_sliding_tackle,skill_moves,weak_foot_points
225336,Medium/Medium,63,66,81.0,41.0,52.0,65.0,57.0,64.0,58,3,3
225383,Medium/High,63,69,67.0,58.0,62.0,66.0,56.0,65.0,53,3,3
225387,High/Medium,63,68,74.0,39.0,54.0,61.0,61.0,54.0,62,2,3
225498,High/Medium,63,68,77.0,45.0,57.0,63.0,59.0,70.0,59,2,2
225542,Medium/Medium,63,65,55.0,52.0,68.0,64.0,56.0,58.0,62,3,3
225557,Medium/Medium,63,70,67.0,31.0,56.0,58.0,61.0,71.0,62,2,3
225600,High/Medium,63,64,73.0,47.0,60.0,64.0,55.0,63.0,54,2,3
225781,Medium/Medium,63,68,65.0,58.0,63.0,63.0,58.0,62.0,53,2,3
225999,Medium/High,63,66,52.0,52.0,58.0,60.0,60.0,69.0,59,2,3
226259,Medium/Medium,63,63,,,,,,,16,1,3
226288,Medium/Medium,63,70,,,,,,,17,1,3
226424,High/Medium,63,63,63.0,40.0,51.0,61.0,60.0,67.0,61,2,2
226514,High/Medium,63,69,74.0,43.0,54.0,59.0,58.0,63.0,60,2,3
226728,Low/High,63,67,52.0,44.0,56.0,58.0,62.0,70.0,62,2,3
226759,Low/Medium,63,68,39.0,29.0,39.0,40.0,63.0,73.0,62,2,3
226950,Medium/Low,63,66,72.0,61.0,43.0,61.0,25.0,69.0,18,2,3
227579,High/Low,63,68,60.0,64.0,52.0,61.0,28.0,71.0,20,3,3
227599,High/Low,63,68,71.0,62.0,54.0,66.0,28.0,46.0,16,3,4
227603,Medium/Medium,63,67,81.0,34.0,56.0,64.0,52.0,69.0,57,2,2
227612,Medium/Medium,63,63,58.0,60.0,63.0,62.0,57.0,61.0,62,3,3
227629,Medium/Medium,63,71,73.0,60.0,61.0,66.0,52.0,49.0,48,3,3
227682,Medium/Medium,63,69,66.0,58.0,60.0,64.0,56.0,62.0,53,2,3
227751,Medium/Medium,63,63,77.0,28.0,49.0,59.0,59.0,67.0,64,2,3
227817,Medium/Medium,63,64,80.0,48.0,59.0,64.0,55.0,61.0,52,2,3
227881,Medium/High,63,68,69.0,52.0,58.0,62.0,59.0,65.0,59,2,3
227913,Medium/Medium,63,70,61.0,31.0,46.0,46.0,63.0,67.0,64,2,3
227948,High/High,63,66,55.0,31.0,42.0,46.0,61.0,77.0,61,2,3
228044,Medium/Medium,63,66,65.0,54.0,64.0,63.0,56.0,68.0,57,2,2
228106,Medium/Medium,63,69,51.0,21.0,39.0,46.0,62.0,77.0,61,2,3
228152,Medium/Medium,63,68,55.0,31.0,43.0,50.0,62.0,75.0,61,2,3
228188,Low/High,63,63,72.0,39.0,48.0,53.0,60.0,76.0,59,2,3
228216,Medium/Medium,63,63,73.0,36.0,56.0,66.0,60.0,56.0,60,3,3
228238,Medium/Medium,63,69,55.0,35.0,47.0,48.0,63.0,66.0,60,2,3
228299,Medium/Medium,63,65,60.0,54.0,64.0,66.0,55.0,65.0,55,3,3
228327,Medium/Medium,63,63,77.0,59.0,53.0,62.0,36.0,68.0,35,3,3
228368,High/Medium,63,68,74.0,49.0,55.0,62.0,57.0,70.0,57,2,3
228454,Medium/Medium,63,66,84.0,56.0,54.0,66.0,30.0,50.0,32,3,3
228562,Medium/Medium,63,67,,,,,,,22,1,3
228584,Medium/Medium,63,68,73.0,57.0,59.0,63.0,58.0,68.0,56,2,2
228607,Medium/Medium,63,68,,,,,,,9,1,3
228783,Medium/Medium,63,70,76.0,47.0,53.0,55.0,63.0,70.0,59,2,4
228889,Medium/High,63,64,61.0,37.0,52.0,54.0,63.0,70.0,64,2,3
229072,Medium/Medium,63,63,70.0,62.0,39.0,63.0,26.0,69.0,23,3,3
229087,Medium/Medium,63,68,68.0,39.0,53.0,58.0,60.0,69.0,60,2,2
229169,Medium/Medium,63,67,68.0,43.0,54.0,61.0,59.0,68.0,61,2,2
229194,Medium/Medium,63,74,72.0,49.0,55.0,65.0,60.0,55.0,63,2,3
229269,Medium/Low,63,66,64.0,61.0,65.0,64.0,56.0,58.0,56,3,3
229327,Medium/High,63,63,59.0,55.0,58.0,60.0,61.0,67.0,61,2,2
229382,Medium/Medium,63,63,69.0,65.0,49.0,62.0,22.0,61.0,18,2,2
229641,High/Medium,63,63,76.0,27.0,52.0,61.0,62.0,62.0,60,3,3
229800,High/Medium,63,63,49.0,49.0,57.0,59.0,58.0,75.0,53,2,3
229816,High/Medium,63,64,71.0,63.0,46.0,54.0,34.0,73.0,24,2,3
230000,Medium/Medium,63,72,,,,,,,13,1,3
230121,Medium/Low,63,66,74.0,60.0,50.0,62.0,26.0,77.0,11,2,3
230171,Medium/Medium,63,63,,,,,,,15,1,3
230505,Medium/Medium,63,63,44.0,66.0,53.0,63.0,26.0,65.0,32,3,3
230532,High/Low,63,63,76.0,58.0,56.0,66.0,42.0,61.0,44,3,4
230677,Medium/Medium,63,66,54.0,32.0,42.0,41.0,61.0,77.0,61,2,3
230694,Medium/Medium,63,66,,,,,,,17,1,2
230834,Medium/Medium,63,67,62.0,41.0,49.0,48.0,64.0,67.0,65,2,3
230864,High/Low,63,70,91.0,57.0,52.0,65.0,22.0,67.0,16,3,5
230897,High/High,63,69,84.0,62.0,50.0,63.0,35.0,71.0,35,3,3
230919,Medium/Medium,63,69,68.0,35.0,50.0,51.0,61.0,75.0,60,2,3
230971,Medium/Medium,63,68,,,,,,,13,1,1
230982,High/Low,63,63,55.0,65.0,53.0,59.0,36.0,66.0,42,2,2
231016,Low/Medium,63,68,59.0,33.0,45.0,46.0,63.0,66.0,62,2,3
231101,High/Medium,63,66,79.0,44.0,54.0,62.0,54.0,72.0,55,2,3
231103,High/Medium,63,68,63.0,47.0,61.0,67.0,62.0,63.0,61,2,3
231197,Medium/Medium,63,64,62.0,65.0,63.0,63.0,49.0,60.0,44,3,2
231233,Medium/Medium,63,68,66.0,54.0,62.0,65.0,59.0,66.0,56,2,3
231267,Medium/Medium,63,69,85.0,56.0,58.0,66.0,27.0,49.0,27,3,3
231411,Medium/Medium,63,71,61.0,44.0,56.0,56.0,61.0,72.0,62,2,2
231498,Medium/Medium,63,65,53.0,31.0,50.0,54.0,58.0,81.0,56,2,4
231582,High/Medium,63,68,82.0,57.0,55.0,63.0,36.0,69.0,26,2,4
231912,Medium/Medium,63,71,62.0,48.0,55.0,59.0,58.0,70.0,54,2,3
231914,Medium/Medium,63,70,,,,,,,12,1,2
231916,High/Medium,63,69,66.0,40.0,51.0,52.0,64.0,71.0,65,2,3
231954,Medium/Medium,63,65,66.0,51.0,56.0,60.0,59.0,72.0,62,2,2
231956,Medium/Medium,63,65,62.0,50.0,56.0,61.0,63.0,72.0,64,2,3
231987,Low/High,63,63,73.0,25.0,41.0,38.0,63.0,57.0,58,2,2
231993,Medium/Medium,63,63,,,,,,,13,1,1
232082,Medium/Medium,63,65,,,,,,,13,1,2
232102,Medium/Medium,63,74,51.0,33.0,39.0,38.0,65.0,64.0,63,2,3
232161,Low/Medium,63,64,60.0,50.0,61.0,60.0,57.0,75.0,53,2,3
232338,Medium/High,63,63,53.0,23.0,35.0,42.0,64.0,75.0,63,2,3
232357,Medium/High,63,68,69.0,42.0,58.0,67.0,60.0,62.0,56,2,3
232365,Medium/Medium,63,63,,,,,,,13,1,2
232375,Medium/Medium,63,63,49.0,65.0,63.0,67.0,41.0,60.0,39,3,4
232446,Medium/Medium,63,72,66.0,51.0,61.0,64.0,55.0,62.0,53,2,3
232447,Medium/Medium,63,63,,,,,,,12,1,2
232505,Medium/Medium,63,63,,,,,,,13,1,2
232538,Medium/Medium,63,68,82.0,50.0,57.0,65.0,24.0,47.0,29,2,3
232567,Medium/Medium,63,63,44.0,24.0,39.0,46.0,64.0,70.0,63,2,3
232648,High/Medium,63,68,68.0,35.0,50.0,58.0,60.0,64.0,60,2,3
232671,Medium/Medium,63,69,76.0,62.0,55.0,65.0,39.0,65.0,31,3,3
232686,High/High,63,63,66.0,44.0,60.0,65.0,60.0,68.0,60,3,3
232822,Medium/Medium,63,68,82.0,56.0,61.0,65.0,56.0,63.0,55,2,3
232850,Medium/High,63,68,81.0,36.0,51.0,54.0,58.0,73.0,60,2,3
232885,High/Medium,63,67,76.0,58.0,58.0,68.0,37.0,47.0,37,2,3
232909,Medium/Medium,63,63,59.0,35.0,55.0,52.0,57.0,73.0,60,2,3
232918,Medium/Medium,63,63,60.0,30.0,37.0,46.0,64.0,65.0,60,2,3
232939,High/Medium,63,67,74.0,56.0,59.0,64.0,42.0,48.0,42,3,3
233046,Medium/High,63,68,71.0,49.0,56.0,60.0,60.0,74.0,59,2,3
233048,High/Medium,63,76,75.0,58.0,57.0,67.0,56.0,61.0,52,3,3
233114,Medium/High,63,68,72.0,54.0,62.0,63.0,60.0,68.0,57,3,3
233175,Medium/Low,63,66,81.0,52.0,67.0,70.0,57.0,54.0,66,3,4
233196,High/Medium,63,63,68.0,61.0,65.0,60.0,58.0,71.0,55,2,3
233280,Medium/High,63,63,75.0,29.0,53.0,61.0,55.0,64.0,59,2,4
233375,Medium/High,63,70,66.0,50.0,57.0,61.0,61.0,66.0,61,2,3
233410,Medium/Medium,63,63,48.0,39.0,47.0,51.0,65.0,67.0,66,2,2
233508,High/Medium,63,65,81.0,61.0,44.0,64.0,37.0,51.0,33,3,3
233570,High/Medium,63,66,64.0,66.0,48.0,64.0,27.0,56.0,13,2,3
233575,Medium/Medium,63,63,70.0,39.0,57.0,59.0,58.0,63.0,61,2,3
233719,Medium/High,63,63,76.0,39.0,54.0,49.0,59.0,73.0,56,2,3
233876,High/Low,63,63,78.0,61.0,61.0,64.0,37.0,55.0,35,3,4
233920,Medium/Medium,63,68,57.0,64.0,43.0,56.0,27.0,66.0,20,2,3
233931,Medium/Medium,63,70,66.0,24.0,42.0,41.0,62.0,72.0,60,2,3
233938,Medium/Medium,63,73,68.0,52.0,61.0,64.0,60.0,63.0,58,2,3
234050,Medium/Medium,63,68,,,,,,,11,1,3
234063,Medium/Medium,63,69,75.0,61.0,44.0,65.0,21.0,62.0,19,3,3
234173,Medium/High,63,67,57.0,55.0,60.0,59.0,58.0,72.0,57,2,3
234228,Medium/Medium,63,71,,,,,,,13,1,3
234421,High/Low,63,68,56.0,64.0,47.0,58.0,25.0,61.0,16,2,2
234586,Medium/Medium,63,63,57.0,55.0,63.0,64.0,60.0,68.0,61,2,3
234614,Medium/Medium,63,72,75.0,60.0,56.0,64.0,25.0,46.0,21,2,3
234645,Medium/Low,63,64,67.0,35.0,52.0,54.0,61.0,72.0,60,2,3
234743,Medium/Medium,63,72,67.0,61.0,46.0,62.0,31.0,65.0,24,3,3
234785,High/Medium,63,66,73.0,42.0,62.0,73.0,61.0,58.0,61,3,2
234982,Low/High,63,68,64.0,45.0,55.0,57.0,64.0,68.0,61,2,3
235037,High/Medium,63,69,81.0,32.0,51.0,63.0,61.0,62.0,63,2,3
235051,Medium/Medium,63,71,64.0,35.0,49.0,58.0,62.0,70.0,60,2,2
235056,Medium/Medium,63,68,72.0,62.0,58.0,69.0,25.0,58.0,22,3,4
235064,Medium/High,63,70,71.0,32.0,47.0,55.0,59.0,61.0,60,2,2
235071,Medium/Medium,63,73,,,,,,,11,1,3
235380,Medium/Medium,63,69,72.0,63.0,63.0,62.0,61.0,70.0,62,3,3
235421,Medium/Medium,63,70,,,,,,,13,1,3
235439,Medium/Medium,63,68,77.0,58.0,44.0,65.0,27.0,59.0,18,3,3
235500,Medium/Medium,63,65,77.0,49.0,57.0,64.0,53.0,66.0,54,3,2
235545,Medium/Medium,63,69,,,,,,,12,1,3
235600,Medium/Medium,63,63,80.0,28.0,52.0,59.0,56.0,59.0,56,2,3
235607,Medium/Medium,63,63,63.0,58.0,59.0,64.0,61.0,70.0,56,2,3
235618,High/Medium,63,69,81.0,39.0,53.0,62.0,57.0,66.0,57,3,3
235643,Medium/Medium,63,66,67.0,29.0,39.0,49.0,60.0,73.0,62,2,3
235665,Medium/High,63,74,71.0,33.0,51.0,50.0,63.0,67.0,65,2,3
235703,Medium/Medium,63,69,68.0,57.0,61.0,63.0,58.0,66.0,59,2,3
235728,Medium/Medium,63,72,50.0,36.0,44.0,48.0,63.0,74.0,62,2,3
235744,Medium/Medium,63,72,90.0,57.0,54.0,64.0,29.0,71.0,23,3,4
235780,Medium/High,63,73,48.0,35.0,39.0,42.0,65.0,60.0,65,2,3
235800,Medium/Medium,63,70,67.0,29.0,53.0,57.0,62.0,71.0,61,2,3
235913,Medium/Medium,63,71,72.0,58.0,61.0,64.0,52.0,56.0,52,2,5
236025,Medium/Low,63,65,53.0,62.0,48.0,56.0,31.0,78.0,27,2,3
236143,Low/Medium,63,63,54.0,31.0,53.0,43.0,70.0,57.0,76,2,3
236193,Medium/Medium,63,63,67.0,59.0,50.0,65.0,37.0,69.0,44,2,4
236222,High/Medium,63,69,82.0,61.0,54.0,64.0,24.0,66.0,17,3,4
236310,High/Medium,63,68,74.0,48.0,54.0,61.0,58.0,66.0,60,2,3
236381,Medium/Medium,63,66,53.0,36.0,49.0,59.0,63.0,70.0,65,2,2
236388,Medium/Medium,63,70,81.0,56.0,53.0,66.0,21.0,52.0,18,3,3
236553,High/Medium,63,67,77.0,63.0,48.0,63.0,21.0,72.0,16,3,4
236579,Medium/High,63,65,53.0,28.0,40.0,49.0,63.0,71.0,63,2,3
236591,Medium/Medium,63,74,70.0,66.0,48.0,63.0,24.0,68.0,16,3,3
236633,Medium/Medium,63,68,75.0,59.0,62.0,65.0,40.0,68.0,42,3,4
236663,Medium/Medium,63,74,,,,,,,13,1,3
236675,High/Medium,63,70,67.0,37.0,56.0,62.0,57.0,62.0,58,2,3
236780,Medium/Medium,63,67,,,,,,,11,1,2
236782,High/Low,63,71,75.0,63.0,56.0,71.0,23.0,47.0,13,3,3
236787,High/Medium,63,73,66.0,33.0,54.0,62.0,59.0,64.0,62,2,3
236867,Medium/Medium,63,71,,,,,,,11,1,2
237026,Medium/Medium,63,70,63.0,39.0,58.0,62.0,60.0,60.0,61,2,3
237139,Medium/Medium,63,76,64.0,41.0,63.0,62.0,59.0,60.0,55,3,3
237188,Medium/Medium,63,77,,,,,,,12,1,3
237253,Medium/Medium,63,68,76.0,63.0,54.0,64.0,39.0,65.0,36,2,4
237355,High/Medium,63,63,72.0,61.0,46.0,61.0,25.0,79.0,19,3,4
237414,Medium/Medium,63,66,,,,,,,11,1,3
237428,Medium/Medium,63,64,69.0,54.0,64.0,64.0,49.0,62.0,34,2,3
237475,Medium/Medium,63,72,65.0,51.0,61.0,62.0,59.0,62.0,61,2,3
237503,Medium/Medium,63,74,77.0,41.0,56.0,64.0,57.0,58.0,55,3,3
237601,Medium/Medium,63,70,75.0,62.0,55.0,66.0,35.0,63.0,39,2,5
237713,High/Medium,63,63,69.0,62.0,48.0,66.0,24.0,62.0,19,2,4
237776,Medium/Medium,63,63,,,,,,,13,1,2
237871,Medium/Medium,63,74,65.0,53.0,64.0,63.0,54.0,54.0,49,2,3
237875,Low/Medium,63,72,51.0,32.0,33.0,36.0,64.0,75.0,67,2,3
237978,Medium/High,63,72,65.0,30.0,52.0,59.0,62.0,64.0,62,2,3
237983,Medium/Medium,63,73,67.0,29.0,33.0,45.0,62.0,78.0,60,2,3
237993,High/Low,63,69,69.0,64.0,58.0,65.0,30.0,52.0,19,2,3
238036,High/Medium,63,72,71.0,59.0,61.0,63.0,48.0,58.0,48,2,3
238055,High/Medium,63,69,78.0,55.0,60.0,64.0,44.0,54.0,36,3,3
238093,Medium/Medium,63,71,,,,,,,17,1,3
238106,Medium/Medium,63,63,73.0,52.0,60.0,63.0,58.0,71.0,59,3,4
238127,Medium/Medium,63,68,56.0,64.0,48.0,63.0,23.0,63.0,13,2,3
238177,Medium/Medium,63,71,70.0,55.0,63.0,63.0,57.0,67.0,57,2,3
238188,Medium/Medium,63,72,75.0,57.0,61.0,64.0,54.0,65.0,54,3,4
238189,Medium/Medium,63,75,74.0,52.0,55.0,57.0,57.0,62.0,57,3,3
238195,Medium/Medium,63,63,82.0,52.0,58.0,64.0,62.0,61.0,63,3,4
238210,Medium/Medium,63,63,67.0,63.0,56.0,62.0,24.0,68.0,15,3,4
238360,High/Medium,63,67,89.0,55.0,57.0,61.0,24.0,59.0,24,2,2
238509,Medium/Medium,63,71,73.0,63.0,49.0,64.0,29.0,54.0,27,3,3
238511,Medium/Medium,63,73,53.0,32.0,48.0,48.0,63.0,67.0,62,2,2
238599,Medium/Medium,63,63,77.0,59.0,54.0,65.0,40.0,69.0,44,3,3
238627,Medium/Low,63,70,80.0,65.0,46.0,60.0,21.0,59.0,15,2,3
238694,Medium/Medium,63,63,71.0,63.0,53.0,63.0,32.0,64.0,17,3,3
238699,Medium/Medium,63,64,,,,,,,10,1,3
238726,Medium/Medium,63,71,76.0,55.0,56.0,64.0,40.0,57.0,42,2,2
238736,High/High,63,74,65.0,63.0,49.0,59.0,24.0,62.0,20,3,3
238755,High/Low,63,70,87.0,54.0,53.0,66.0,32.0,49.0,30,3,3
238758,Medium/Medium,63,76,69.0,54.0,63.0,67.0,54.0,51.0,53,2,4
238765,High/High,63,72,79.0,44.0,58.0,64.0,57.0,63.0,60,2,3
238767,High/Medium,63,73,74.0,61.0,58.0,67.0,50.0,56.0,52,2,3
238786,Medium/Medium,63,68,58.0,57.0,61.0,63.0,57.0,63.0,44,2,3
238792,High/Medium,63,69,71.0,60.0,61.0,67.0,50.0,54.0,36,3,4
238843,High/Medium,63,70,74.0,58.0,64.0,67.0,57.0,54.0,58,2,3
238919,Medium/Medium,63,69,,,,,,,14,1,1
238981,High/High,63,64,79.0,53.0,58.0,64.0,52.0,68.0,52,3,3
238997,Medium/Medium,63,74,,,,,,,11,1,3
239076,Medium/Medium,63,75,,,,,,,12,1,3
239182,Medium/Medium,63,64,54.0,41.0,48.0,49.0,61.0,76.0,58,2,4
239305,High/High,63,70,77.0,58.0,59.0,65.0,57.0,60.0,58,3,3
239352,Medium/Medium,63,63,83.0,61.0,53.0,64.0,26.0,68.0,24,2,4
239406,Medium/High,63,70,66.0,46.0,61.0,55.0,63.0,59.0,62,2,3
239418,Medium/Medium,63,71,70.0,61.0,57.0,64.0,39.0,71.0,25,3,5
239451,High/Low,63,72,69.0,55.0,59.0,64.0,62.0,61.0,54,2,3
239468,Low/Medium,63,66,46.0,41.0,59.0,58.0,65.0,59.0,63,2,3
239495,High/Medium,63,67,76.0,63.0,60.0,66.0,45.0,61.0,38,2,4
239502,Medium/Medium,63,70,55.0,26.0,42.0,49.0,63.0,68.0,59,2,2
239506,Medium/High,63,70,54.0,33.0,44.0,46.0,63.0,71.0,63,2,3
239553,Medium/Low,63,74,70.0,51.0,63.0,68.0,54.0,65.0,54,3,3
239586,Medium/Medium,63,65,60.0,22.0,35.0,42.0,62.0,71.0,61,2,2
239596,Medium/Medium,63,70,49.0,26.0,37.0,46.0,65.0,67.0,58,2,2
239636,Medium/Medium,63,63,43.0,55.0,58.0,61.0,59.0,83.0,53,2,3
239651,Medium/Medium,63,69,,,,,,,13,1,2
239668,Medium/Medium,63,74,55.0,41.0,56.0,58.0,62.0,70.0,59,2,3
239752,Medium/Medium,63,65,58.0,28.0,45.0,50.0,63.0,68.0,59,2,3
239805,Low/High,63,65,43.0,24.0,35.0,40.0,62.0,70.0,58,2,2
239879,Medium/Medium,63,71,66.0,44.0,52.0,60.0,59.0,64.0,60,2,3
239903,Medium/Medium,63,69,51.0,40.0,50.0,50.0,61.0,69.0,59,2,3
239925,Medium/Low,63,69,73.0,43.0,63.0,71.0,36.0,47.0,31,3,3
239995,High/Medium,63,72,68.0,53.0,63.0,67.0,45.0,57.0,58,2,2
240055,High/Medium,63,73,83.0,46.0,52.0,66.0,56.0,57.0,59,3,3
240150,Medium/Medium,63,73,78.0,32.0,45.0,63.0,54.0,60.0,57,2,3
240209,Medium/Low,63,69,75.0,64.0,60.0,64.0,31.0,63.0,20,3,3
240248,Medium/Medium,63,72,77.0,43.0,53.0,61.0,56.0,70.0,58,2,4
240259,Medium/Low,63,69,71.0,57.0,62.0,67.0,48.0,63.0,45,4,3
240262,Medium/Medium,63,68,68.0,54.0,64.0,65.0,56.0,60.0,58,3,3
240329,Medium/Low,63,72,73.0,60.0,57.0,71.0,31.0,55.0,25,3,3
240346,Medium/Medium,63,70,,,,,,,14,1,3
240358,Medium/High,63,70,65.0,49.0,56.0,61.0,59.0,68.0,57,2,3
240385,Medium/Medium,63,72,62.0,47.0,65.0,67.0,55.0,54.0,61,4,4
240388,Medium/Medium,63,72,79.0,46.0,57.0,69.0,25.0,40.0,28,3,3
240398,Medium/Low,63,70,68.0,56.0,61.0,65.0,57.0,60.0,54,3,3
240405,Medium/Medium,63,69,66.0,35.0,51.0,58.0,60.0,58.0,69,2,3
240434,Medium/Medium,63,68,60.0,63.0,56.0,62.0,31.0,61.0,24,2,3
240457,Low/High,63,71,55.0,28.0,36.0,43.0,64.0,69.0,66,2,2
240496,Low/High,63,76,53.0,33.0,48.0,54.0,64.0,61.0,63,2,2
240587,Medium/Medium,63,64,74.0,55.0,62.0,63.0,48.0,50.0,47,3,3
240605,High/High,63,74,71.0,56.0,60.0,65.0,58.0,66.0,57,2,3
240606,High/Medium,63,77,76.0,44.0,53.0,60.0,57.0,58.0,56,3,3
240665,Medium/Medium,63,65,63.0,29.0,48.0,54.0,60.0,67.0,57,2,3
240681,Medium/Medium,63,71,,,,,,,14,1,3
240803,High/Medium,63,70,74.0,62.0,52.0,67.0,29.0,61.0,22,2,2
240809,Medium/Medium,63,78,,,,,,,9,1,3
240826,Medium/Medium,63,73,64.0,56.0,62.0,61.0,62.0,62.0,64,2,3
240891,Medium/Low,63,67,77.0,57.0,58.0,70.0,33.0,54.0,29,3,2
240904,Medium/High,63,73,73.0,35.0,53.0,57.0,60.0,57.0,60,2,3
240967,High/Medium,63,72,75.0,61.0,52.0,62.0,23.0,70.0,17,2,3
241036,Medium/Medium,63,74,58.0,44.0,57.0,57.0,60.0,64.0,62,2,3
241075,Medium/High,63,70,87.0,61.0,55.0,68.0,31.0,56.0,26,3,2
241191,Medium/Low,63,66,74.0,61.0,51.0,64.0,22.0,66.0,16,2,3
241311,High/Medium,63,63,57.0,30.0,48.0,56.0,60.0,75.0,63,2,2
241328,Medium/Medium,63,72,66.0,34.0,54.0,51.0,63.0,70.0,65,2,3
241488,Medium/Medium,63,73,69.0,43.0,53.0,54.0,65.0,62.0,63,2,2
241534,Medium/Medium,63,70,53.0,31.0,49.0,55.0,62.0,70.0,63,2,3
241567,Low/High,63,74,52.0,31.0,38.0,47.0,63.0,69.0,66,2,3
241619,High/Low,63,68,85.0,54.0,55.0,64.0,41.0,63.0,50,3,4
241812,Medium/Medium,63,72,54.0,34.0,47.0,48.0,62.0,73.0,62,2,3
241958,Medium/High,63,70,72.0,41.0,55.0,59.0,57.0,65.0,64,2,2
241960,High/Medium,63,71,75.0,59.0,63.0,64.0,27.0,55.0,31,3,3
241993,Medium/Medium,63,68,64.0,34.0,49.0,46.0,61.0,74.0,58,2,3
242004,High/Low,63,69,79.0,55.0,54.0,67.0,20.0,53.0,11,3,4
242040,High/Medium,63,72,71.0,54.0,60.0,67.0,53.0,63.0,46,3,3
242055,Medium/Medium,63,64,71.0,58.0,57.0,64.0,48.0,58.0,44,3,3
242101,High/Medium,63,68,68.0,59.0,57.0,59.0,24.0,71.0,18,2,3
242184,Medium/High,63,74,78.0,34.0,57.0,66.0,59.0,51.0,60,2,3
242197,Medium/Medium,63,71,61.0,62.0,47.0,62.0,34.0,72.0,35,2,3
242263,High/Medium,63,72,74.0,47.0,53.0,62.0,59.0,64.0,57,3,2
242291,High/High,63,64,67.0,62.0,47.0,56.0,22.0,81.0,12,2,3
242292,Medium/Medium,63,68,66.0,66.0,42.0,60.0,28.0,60.0,24,2,3
242312,High/Low,63,66,74.0,63.0,47.0,64.0,19.0,63.0,11,2,4
242319,Medium/Medium,63,68,66.0,38.0,55.0,59.0,63.0,65.0,63,2,3
242322,Medium/Medium,63,64,73.0,62.0,55.0,63.0,43.0,58.0,39,2,4
242328,Medium/Medium,63,77,64.0,56.0,57.0,58.0,61.0,69.0,59,2,3
242433,High/Medium,63,73,69.0,63.0,50.0,62.0,28.0,67.0,24,2,2
242449,Medium/Medium,63,70,73.0,50.0,57.0,65.0,44.0,60.0,31,2,3
242541,Medium/Medium,63,70,62.0,42.0,49.0,54.0,63.0,66.0,63,2,2
242594,Medium/Medium,63,69,59.0,58.0,60.0,63.0,58.0,61.0,49,2,2
242624,High/Medium,63,66,79.0,55.0,56.0,62.0,50.0,60.0,45,2,3
242655,Medium/Medium,63,74,73.0,53.0,60.0,67.0,45.0,52.0,44,3,3
242684,High/Medium,63,69,75.0,56.0,57.0,66.0,38.0,49.0,25,3,3
242710,Medium/Medium,63,76,77.0,61.0,51.0,63.0,21.0,58.0,15,3,3
242748,Medium/Low,63,69,81.0,47.0,59.0,66.0,44.0,59.0,46,3,4
242758,Medium/Medium,63,67,66.0,46.0,58.0,57.0,62.0,66.0,61,2,2
242947,Medium/Medium,63,75,89.0,57.0,56.0,61.0,27.0,59.0,20,3,3
242967,High/High,63,75,74.0,61.0,49.0,63.0,34.0,66.0,26,3,2
243023,Medium/High,63,74,64.0,34.0,56.0,56.0,61.0,62.0,62,2,3
243154,Medium/Medium,63,77,84.0,57.0,46.0,57.0,29.0,71.0,24,3,3
243163,High/Medium,63,74,80.0,55.0,55.0,65.0,42.0,53.0,42,3,2
243177,Medium/Medium,63,70,67.0,41.0,54.0,57.0,61.0,66.0,63,2,3
243178,Medium/High,63,71,69.0,54.0,60.0,61.0,61.0,74.0,60,2,3
243220,Medium/Medium,63,72,59.0,39.0,56.0,56.0,63.0,66.0,59,2,3
243349,Medium/Medium,63,78,64.0,57.0,63.0,64.0,50.0,56.0,48,3,4
243365,Low/Medium,63,66,51.0,28.0,46.0,47.0,60.0,76.0,61,2,2
243589,High/Medium,63,72,71.0,41.0,60.0,61.0,58.0,59.0,60,2,3
243598,Medium/Medium,63,67,77.0,34.0,52.0,58.0,58.0,59.0,62,2,3
243610,Medium/Medium,63,70,,,,,,,11,1,2
243639,Medium/Medium,63,71,75.0,62.0,48.0,62.0,20.0,62.0,15,3,3
243785,High/Medium,63,74,76.0,39.0,56.0,60.0,55.0,63.0,53,2,3
243810,Medium/Medium,63,72,,,,,,,12,1,2
243838,High/Medium,63,75,78.0,61.0,54.0,64.0,27.0,63.0,22,3,4
243840,Low/High,63,72,70.0,45.0,56.0,60.0,59.0,61.0,57,2,3
243922,Medium/Medium,63,63,72.0,60.0,59.0,63.0,56.0,74.0,55,2,2
243926,Medium/Medium,63,63,79.0,36.0,51.0,57.0,59.0,69.0,59,2,2
243966,Medium/Medium,63,72,70.0,61.0,45.0,64.0,22.0,52.0,13,2,3
244076,Medium/Medium,63,70,68.0,60.0,53.0,65.0,42.0,60.0,45,2,3
244088,Medium/Medium,63,70,62.0,48.0,61.0,62.0,54.0,63.0,49,2,3
244118,Medium/Low,63,63,76.0,60.0,57.0,69.0,26.0,35.0,28,3,2
244126,Medium/Medium,63,73,72.0,22.0,46.0,56.0,62.0,69.0,62,2,4
244192,Medium/High,63,68,62.0,33.0,44.0,43.0,60.0,84.0,55,2,3
244196,High/Medium,63,76,79.0,39.0,52.0,57.0,58.0,60.0,60,2,2
244233,Medium/Medium,63,66,46.0,62.0,47.0,53.0,31.0,78.0,19,2,3
244254,Medium/Medium,63,67,67.0,36.0,53.0,55.0,62.0,67.0,63,2,3
244321,High/High,63,65,79.0,64.0,50.0,62.0,41.0,74.0,34,3,4
244448,Medium/Medium,63,74,52.0,48.0,49.0,52.0,62.0,65.0,61,2,2
