sofifa_id,preferred_foot,body_type,age,height_cm,weight_kg
256967,Left,Normal (185+),27,185,77
257020,Right,Lean (185+),23,188,81
257021,Right,Normal (185+),23,190,75
257075,Right,Normal (170-),18,169,66
257091,Right,Lean (185+),20,194,85
257110,Right,Normal (185+),22,188,81
257151,Right,Normal (170-185),22,173,69
257159,Right,Lean (170-185),21,176,68
257218,Right,Lean (170-185),22,172,73
257283,Right,Lean (170-185),20,173,70
257341,Left,Lean (170-185),23,176,69
257349,Right,Normal (170-185),20,182,78
257368,Left,Normal (185+),19,185,79
257380,Right,Lean (170-185),19,182,76
257396,Right,Lean (170-185),21,172,63
257399,Right,Stocky (185+),17,185,80
257412,Right,Normal (170-185),23,175,68
257534,Left,Lean (185+),19,189,74
257549,Right,Normal (170-185),22,172,70
257622,Right,Normal (170-185),21,176,70
257640,Right,Normal (185+),29,192,78
257646,Left,Lean (170-185),27,176,73
257669,Right,Lean (185+),22,190,77
257723,Right,Lean (185+),23,188,75
257759,Left,Normal (170-185),28,181,77
257794,Right,Normal (170-185),27,180,84
257839,Right,Normal (170-185),25,173,70
257866,Left,Normal (170-185),21,172,66
257872,Right,Normal (170-185),29,175,69
257919,Right,Lean (170-185),19,175,75
257966,Right,Normal (170-185),21,177,74
258014,Right,Lean (170-185),22,184,78
258025,Right,Normal (170-185),33,180,76
258034,Left,Normal (170-185),20,178,74
258037,Left,Lean (170-185),19,180,72
258039,Right,Normal (185+),27,190,82
258081,Right,Normal (170-185),20,178,70
258100,Right,Stocky (170-185),25,184,82
258124,Right,Stocky (170-),22,168,68
258280,Right,Lean (185+),25,185,74
258316,Right,Lean (185+),19,188,76
258420,Right,Normal (185+),22,188,75
258426,Right,Normal (185+),26,186,80
258557,Right,Normal (185+),23,188,74
258565,Right,Stocky (170-),21,170,69
258570,Left,Lean (185+),21,190,77
258619,Right,Lean (170-185),18,176,71
258625,Right,Normal (185+),21,185,78
258652,Right,Normal (170-185),20,184,82
258708,Right,Normal (185+),19,189,77
258710,Right,Normal (185+),20,186,87
258866,Right,Normal (170-185),18,184,74
258902,Right,Normal (185+),22,187,85
258937,Right,Lean (170-185),19,177,73
258953,Left,Stocky (170-185),23,177,78
258966,Left,Normal (170-185),21,181,72
259022,Left,Normal (170-185),18,180,80
259031,Right,Normal (185+),18,186,72
259068,Right,Normal (185+),20,185,80
259070,Right,Normal (170-185),19,180,75
259105,Right,Lean (170-185),19,178,70
259183,Right,Normal (185+),26,188,84
259190,Right,Normal (170-185),19,184,79
259205,Right,Lean (170-185),19,183,73
259206,Right,Lean (185+),22,196,60
259214,Right,Normal (170-185),29,178,71
259273,Right,Normal (185+),26,186,84
259306,Left,Lean (170-185),19,179,74
259352,Right,Normal (185+),21,190,82
259361,Left,Normal (170-185),22,180,76
259453,Right,Normal (170-185),23,180,72
259486,Right,Normal (170-185),19,171,71
259582,Right,Lean (170-185),20,184,75
259583,Left,Normal (185+),18,186,67
259633,Right,Lean (170-185),18,174,65
259679,Right,Normal (170-185),18,179,68
259682,Right,Lean (170-185),23,180,72
259696,Right,Normal (170-185),28,184,78
259787,Left,Normal (170-185),19,175,75
259795,Right,Lean (170-),21,170,65
259820,Left,Normal (170-185),25,173,73
259823,Right,Stocky (170-185),24,183,82
259855,Right,Normal (170-185),19,184,83
259856,Right,Lean (170-185),24,176,70
259859,Right,Normal (170-185),27,179,74
259901,Right,Normal (170-185),25,176,84
259904,Right,Normal (185+),25,185,85
259964,Left,Lean (170-),24,168,60
260019,Left,Lean (170-),24,169,64
260025,Right,Normal (170-185),28,177,78
260045,Right,Normal (170-185),19,182,72
260183,Right,Lean (170-185),26,174,68
260199,Right,Normal (170-185),29,175,69
260202,Right,Normal (170-185),20,180,67
260204,Right,Normal (170-),22,170,75
260208,Right,Normal (170-),28,170,62
260215,Right,Lean (170-185),25,180,73
260227,Right,Normal (170-185),25,182,78
260233,Left,Normal (185+),19,186,81
260237,Left,Lean (170-185),18,183,66
260253,Right,Lean (185+),29,187,86
260256,Right,Normal (170-185),24,172,69
260286,Right,Lean (170-185),25,171,68
260302,Left,Normal (170-185),18,183,80
260329,Right,Normal (170-185),21,175,74
260364,Right,Normal (185+),28,185,80
260365,Right,Lean (170-),23,167,60
260415,Left,Normal (170-185),18,175,55
260464,Right,Normal (170-185),19,172,70
260542,Right,Normal (185+),29,190,86
260582,Left,Normal (185+),23,185,79
260601,Right,Lean (170-),19,170,68
260704,Right,Normal (170-185),22,183,71
260744,Left,Normal (170-185),23,180,72
260865,Left,Normal (185+),27,192,82
260937,Left,Normal (170-185),25,177,70
261000,Right,Normal (170-185),25,175,67
261019,Right,Normal (170-185),31,175,68
261033,Right,Normal (170-185),25,180,77
261037,Right,Normal (170-185),21,178,74
261047,Right,Normal (170-185),21,181,78
261066,Right,Normal (170-185),23,180,77
261147,Left,Normal (170-),25,170,65
261195,Right,Lean (170-185),20,180,75
261222,Left,Lean (170-),19,168,60
261264,Right,Normal (185+),20,185,74
261273,Right,Lean (170-185),19,174,64
261327,Right,Normal (170-),24,170,65
261350,Right,Lean (170-185),21,182,79
261388,Right,Stocky (185+),26,190,84
261413,Right,Normal (185+),23,186,79
261531,Left,Lean (170-185),17,180,75
261566,Right,Normal (170-),21,168,69
261659,Right,Normal (185+),22,185,80
261663,Right,Normal (185+),23,192,83
261680,Left,Lean (170-185),19,172,60
261696,Left,Lean (170-185),24,180,75
262137,Left,Lean (170-185),19,182,72
262256,Right,Normal (170-185),24,173,62
262293,Right,Lean (185+),23,192,81
262344,Right,Normal (170-185),23,182,73
262355,Right,Normal (185+),29,187,79
262360,Left,Normal (170-185),24,181,79
262389,Right,Normal (170-185),28,182,77
262403,Right,Normal (170-185),23,175,68
262418,Right,Normal (185+),28,185,77
262421,Left,Normal (170-185),27,178,74
262431,Right,Normal (170-),31,170,63
262437,Right,Normal (185+),24,187,82
262449,Left,Normal (185+),24,185,77
262495,Right,Normal (170-185),28,182,76
262501,Right,Normal (170-185),22,176,70
262503,Right,Lean (185+),22,189,84
262565,Left,Normal (170-185),24,171,67
262617,Right,Normal (170-),26,170,72
262624,Right,Normal (185+),27,189,82
262642,Right,Normal (170-185),20,183,80
262652,Right,Stocky (170-185),20,180,70
262691,Right,Normal (170-185),25,178,68
262724,Right,Normal (170-185),25,184,80
262740,Left,Normal (170-185),20,177,74
262803,Right,Normal (170-185),24,175,70
262822,Right,Normal (185+),21,195,85
262839,Right,Lean (185+),21,185,78
262842,Right,Normal (170-185),18,172,68
262880,Right,Lean (170-185),20,184,78
262927,Right,Normal (170-185),29,181,78
262929,Right,Normal (185+),22,187,80
262938,Right,Normal (185+),18,188,78
262955,Left,Normal (185+),26,190,88
263041,Left,Normal (170-185),20,180,72
263131,Right,Normal (185+),26,185,81
263144,Right,Lean (170-185),19,177,70
263164,Right,Normal (170-185),25,174,74
263169,Right,Lean (170-185),18,177,71
263233,Right,Lean (170-185),21,180,72
263259,Right,Normal (185+),24,185,76
263365,Left,Normal (170-),23,170,70
263390,Left,Normal (185+),17,185,85
263477,Right,Normal (170-185),22,183,74
263553,Right,Normal (170-185),24,183,75
263607,Right,Stocky (170-),21,170,66
263637,Right,Lean (170-),18,170,63
263670,Right,Normal (185+),20,187,77
263725,Right,Normal (185+),28,193,84
263823,Right,Normal (185+),19,185,75
263897,Left,Normal (185+),21,192,84
263943,Right,Normal (170-185),18,175,70
263944,Right,Normal (170-185),25,174,68
263945,Right,Lean (170-185),19,175,69
264008,Right,Lean (170-185),25,184,75
264044,Left,Lean (185+),19,190,81
264105,Right,Normal (185+),21,185,74
264158,Right,Normal (170-185),19,177,70
264195,Right,Normal (170-185),22,180,75
264210,Left,Lean (170-185),20,177,66
264230,Right,Normal (170-185),18,180,75
264266,Right,Stocky (185+),18,188,74
264267,Right,Normal (185+),20,186,71
264308,Right,Normal (170-185),19,180,74
264322,Right,Lean (170-185),19,177,68
264323,Right,Normal (170-185),20,179,71
264387,Right,Lean (185+),21,198,89
264406,Right,Normal (170-185),19,184,75
264414,Right,Normal (170-185),20,183,77
264430,Right,Normal (185+),21,187,80
11381,Right,Stocky (185+),39,185,81
29552,Left,Lean (170-185),43,178,71
111503,Left,Lean (170-185),37,176,72
111590,Right,Normal (170-185),34,183,76
155533,Right,Normal (185+),36,188,89
156478,Right,Normal (170-185),39,178,77
160204,Right,Normal (170-185),21,182,73
162512,Right,Normal (185+),34,188,89
163254,Left,Normal (185+),35,188,83
165321,Left,Normal (185+),35,186,80
171923,Right,Lean (170-185),34,183,74
172928,Right,Lean (185+),35,188,79
173734,Right,Normal (185+),32,189,82
173836,Right,Normal (170-185),32,175,73
173895,Right,Normal (185+),32,188,90
180352,Right,Lean (185+),33,185,71
180902,Right,Normal (185+),35,188,80
181010,Right,Normal (170-),33,170,65
182156,Right,Normal (170-185),32,184,80
182422,Right,Lean (185+),33,192,84
182451,Right,Lean (185+),33,188,78
182489,Right,Normal (170-185),34,183,70
182761,Right,Normal (185+),34,190,90
182867,Left,Normal (170-185),38,173,65
182883,Right,Normal (170-185),31,176,67
183122,Right,Lean (185+),36,187,74
183829,Left,Normal (170-),33,168,64
183885,Right,Normal (170-185),31,177,72
184148,Left,Normal (185+),30,190,85
185226,Right,Normal (170-185),31,184,78
186112,Right,Stocky (185+),31,188,87
186117,Right,Normal (185+),29,188,82
186126,Right,Lean (170-185),32,175,60
186352,Left,Normal (185+),31,188,82
186488,Right,Normal (185+),38,193,88
186536,Left,Normal (185+),31,191,86
186884,Right,Normal (170-185),29,183,83
187154,Left,Stocky (185+),30,193,76
187837,Right,Normal (170-185),30,177,75
187857,Left,Normal (185+),31,196,91
188001,Right,Normal (185+),29,186,87
188970,Left,Lean (170-185),32,180,75
189208,Left,Normal (185+),32,196,87
189217,Right,Normal (170-185),30,178,68
189325,Right,Normal (170-185),31,172,72
189695,Right,Lean (170-185),30,176,66
189924,Right,Normal (185+),31,189,80
190239,Right,Normal (185+),29,185,76
190492,Right,Normal (185+),30,188,89
190625,Left,Normal (170-),30,168,64
190637,Left,Lean (185+),33,194,86
190822,Right,Normal (185+),28,201,102
190826,Right,Lean (185+),30,188,82
191669,Right,Lean (170-185),35,175,70
191827,Right,Normal (170-185),36,184,82
191848,Right,Normal (185+),35,196,86
191871,Left,Normal (170-185),35,175,71
191909,Left,Normal (185+),31,187,83
192481,Left,Normal (170-185),29,183,76
192496,Right,Normal (185+),29,188,79
192611,Right,Lean (185+),32,190,83
192761,Left,Normal (170-185),28,176,78
192765,Right,Normal (170-185),30,178,74
192923,Right,Normal (185+),31,185,84
192989,Right,Normal (170-185),29,173,70
193073,Right,Stocky (185+),36,193,80
193087,Left,Normal (170-185),33,177,72
193608,Right,Normal (170-185),29,180,77
193913,Right,Normal (185+),31,187,85
193957,Left,Lean (170-185),29,180,76
194937,Left,Stocky (185+),29,191,79
195124,Right,Normal (170-185),30,178,77
195262,Right,Normal (185+),30,188,90
196883,Left,Lean (170-185),34,181,73
196972,Right,Normal (185+),29,195,90
197148,Right,Normal (170-185),31,176,73
197226,Left,Normal (170-185),30,183,82
198073,Right,Normal (185+),31,190,76
198252,Right,Lean (170-185),29,180,73
198604,Left,Normal (170-185),30,177,73
198841,Right,Lean (185+),31,190,80
199010,Left,Normal (170-185),30,178,78
199121,Right,Lean (185+),35,187,73
199294,Right,Normal (170-185),32,179,71
199475,Left,Lean (170-185),29,177,73
199479,Right,Normal (185+),29,191,90
199498,Right,Normal (170-185),28,173,75
199730,Right,Lean (170-185),31,183,72
200086,Right,Lean (170-185),31,181,68
200197,Right,Normal (170-185),31,181,76
200294,Right,Lean (170-185),31,181,74
200718,Right,Lean (185+),27,197,84
200731,Left,Stocky (185+),29,185,78
200744,Right,Lean (185+),27,185,73
200812,Right,Normal (185+),29,189,93
200898,Right,Lean (170-185),29,179,64
200953,Right,Normal (170-185),30,181,79
200980,Left,Normal (170-),30,170,65
201026,Right,Lean (185+),31,190,80
201212,Right,Normal (170-185),28,183,78
201364,Left,Normal (170-185),30,177,71
202033,Left,Normal (170-185),31,175,77
202117,Right,Normal (170-185),27,183,73
202341,Right,Normal (170-185),28,171,63
202465,Right,Normal (170-185),29,173,66
202482,Right,Normal (185+),34,188,80
202492,Right,Lean (185+),30,193,86
202498,Left,Normal (170-185),29,171,67
202526,Right,Normal (170-185),28,178,67
202533,Right,Lean (170-),28,167,74
202551,Right,Normal (185+),30,194,85
202949,Right,Normal (170-185),33,178,76
203034,Left,Normal (185+),30,190,84
203092,Right,Lean (185+),28,190,85
203338,Left,Lean (170-185),30,180,75
203500,Right,Normal (170-185),27,173,72
203575,Left,Normal (185+),30,186,76
204007,Right,Lean (170-185),27,178,75
204098,Left,Stocky (170-185),27,173,74
204175,Left,Normal (185+),29,194,78
204222,Left,Stocky (170-185),28,175,78
204725,Right,Normal (185+),30,190,84
205019,Right,Lean (170-185),28,179,73
205393,Right,Normal (185+),28,185,70
205441,Left,Normal (185+),29,186,76
205582,Right,Normal (170-185),27,180,82
205586,Right,Stocky (170-185),27,180,71
205712,Right,Lean (170-185),27,175,74
205893,Right,Normal (170-185),28,180,76
205903,Right,Lean (170-185),27,179,70
205956,Left,Normal (185+),28,188,86
205972,Right,Lean (185+),28,186,74
206004,Right,Normal (185+),32,191,83
206081,Right,Normal (170-185),26,173,67
206520,Right,Normal (185+),29,185,75
206558,Left,Normal (170-185),27,181,71
206598,Left,Lean (170-185),28,175,65
207460,Right,Lean (170-185),27,182,70
207499,Right,Normal (170-185),28,183,78
207558,Right,Lean (170-185),30,183,76
207646,Right,Normal (170-185),26,183,80
207809,Right,Normal (185+),31,185,84
207902,Right,Stocky (170-185),31,184,77
207918,Right,Normal (185+),28,190,84
208229,Right,Normal (170-185),29,180,79
208304,Right,Lean (170-),27,170,63
208316,Right,Lean (170-185),29,182,70
208474,Right,Lean (185+),32,187,80
208812,Left,Lean (170-185),27,178,77
208852,Left,Normal (170-185),27,178,71
209002,Right,Normal (185+),28,193,82
209075,Right,Stocky (170-185),32,184,83
209368,Right,Lean (170-185),27,177,62
209413,Right,Normal (185+),30,193,88
209493,Right,Stocky (185+),27,186,91
209526,Left,Lean (170-185),27,175,62
209565,Right,Normal (170-185),31,171,64
209975,Left,Normal (170-185),32,173,75
210113,Right,Lean (170-185),27,180,78
210249,Right,Normal (170-185),27,181,77
210352,Left,Lean (185+),27,191,76
210392,Right,Normal (170-185),26,174,69
210509,Right,Normal (185+),28,185,76
210762,Left,Lean (170-185),26,177,72
210773,Right,Lean (170-185),26,175,61
210924,Right,Normal (170-185),30,175,68
211019,Right,Lean (170-185),28,180,73
211074,Right,Normal (170-185),28,181,73
211105,Left,Lean (185+),25,190,91
211227,Right,Normal (170-185),29,180,70
211395,Right,Lean (170-185),28,181,76
211434,Right,Normal (185+),28,187,80
211607,Left,Normal (170-185),24,174,71
211618,Right,Normal (170-185),27,176,70
211622,Right,Normal (185+),29,187,79
211900,Left,Normal (185+),29,190,84
212146,Right,Normal (170-185),27,178,68
212167,Right,Normal (170-),24,170,74
212175,Right,Normal (185+),31,186,81
212450,Right,Lean (170-185),28,183,74
212511,Right,Lean (170-185),28,184,75
212535,Right,Normal (185+),25,186,76
212560,Right,Stocky (170-185),26,181,80
212682,Right,Normal (170-185),25,182,71
212782,Left,Normal (170-185),25,183,80
212792,Right,Normal (185+),29,185,83
212805,Right,Lean (185+),28,186,75
213009,Left,Normal (170-185),26,175,70
213093,Left,Lean (170-185),29,180,72
213151,Right,Normal (185+),25,188,74
213283,Right,Normal (185+),31,185,78
213305,Right,Normal (185+),30,199,93
213434,Left,Lean (170-185),26,175,65
213483,Right,Normal (185+),41,192,91
213571,Right,Normal (185+),30,185,81
213663,Left,Normal (170-),25,169,68
213686,Right,Normal (170-185),26,178,72
213687,Right,Stocky (170-185),26,180,83
213835,Right,Normal (185+),26,192,82
213855,Left,Normal (185+),27,185,75
213869,Right,Normal (170-185),27,179,71
214287,Right,Normal (170-185),27,180,78
214634,Right,Lean (170-185),27,176,64
214755,Right,Normal (170-185),28,180,81
215130,Right,Normal (185+),39,185,85
215494,Right,Normal (170-185),25,174,65
215562,Right,Normal (170-185),25,171,67
215584,Right,Normal (185+),32,189,80
215601,Left,Normal (170-185),30,183,85
215657,Right,Normal (185+),28,195,88
215756,Left,Normal (170-185),26,181,70
216264,Right,Normal (185+),27,193,72
216299,Right,Normal (170-185),25,180,76
216322,Right,Lean (170-185),26,178,76
216444,Left,Lean (170-185),28,178,72
216478,Right,Normal (185+),26,189,86
216501,Right,Normal (170-185),27,178,81
216620,Right,Lean (170-185),31,175,68
216699,Right,Lean (170-185),24,180,70
216795,Right,Normal (170-185),26,180,77
216981,Right,Stocky (185+),25,185,85
217191,Right,Lean (170-185),27,182,75
217199,Right,Normal (185+),27,189,85
218212,Right,Lean (185+),27,203,94
218576,Right,Lean (170-185),27,179,70
218591,Right,Normal (170-185),26,178,70
218731,Right,Lean (170-185),28,183,70
218737,Right,Normal (170-185),33,176,70
218867,Left,Normal (170-185),39,181,79
219133,Left,Normal (170-185),28,174,70
219453,Right,Normal (170-185),26,172,70
219486,Left,Lean (185+),25,191,74
219492,Right,Normal (170-185),28,179,75
219518,Right,Lean (170-185),28,173,72
219550,Right,Stocky (185+),29,196,92
219643,Right,Normal (185+),25,186,85
219705,Right,Normal (185+),25,189,81
219774,Right,Lean (170-185),24,173,66
220074,Right,Normal (185+),25,189,86
220306,Left,Lean (185+),27,189,75
220531,Right,Normal (170-185),26,184,70
220833,Right,Normal (185+),24,186,78
221106,Right,Normal (185+),29,190,86
221369,Right,Lean (170-185),29,171,63
221373,Right,Normal (170-185),28,182,80
221421,Right,Normal (170-185),31,179,74
221443,Right,Normal (170-185),32,175,74
221475,Right,Stocky (170-185),28,183,80
221499,Right,Normal (185+),31,185,80
221534,Right,Normal (170-185),26,180,76
221648,Right,Normal (170-185),27,175,72
221766,Left,Lean (170-185),25,171,68
221801,Right,Lean (170-185),28,178,66
221831,Left,Normal (170-),28,170,67
221836,Right,Normal (170-185),29,177,72
221845,Left,Normal (185+),28,190,80
221938,Right,Lean (170-185),25,182,71
222183,Right,Lean (170-185),30,180,77
222209,Left,Lean (185+),25,191,75
222582,Right,Normal (170-185),29,184,79
222583,Right,Normal (170-185),25,180,75
222600,Right,Normal (185+),26,188,87
222654,Right,Lean (185+),24,188,76
222947,Right,Normal (185+),29,185,78
223041,Right,Normal (185+),27,195,92
223180,Left,Normal (185+),25,188,79
223253,Right,Lean (170-185),23,180,70
223305,Left,Lean (170-185),23,174,62
223650,Left,Normal (170-185),25,178,73
223663,Right,Lean (170-185),25,183,72
223744,Right,Normal (170-185),29,180,80
223760,Right,Normal (185+),28,186,80
223851,Right,Lean (170-185),32,182,75
223902,Right,Normal (170-185),29,173,70
